timestamp,topic,value,status
2026-05-04 09:58:25,aquanet/alerts,ALERT E.COLI: 590.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:58:25,aquanet/alerts,ALERT TURBIDITY: 7.2 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:58:35,aquanet/water/turbidity,15.0,ALERT - Turbidity 15.0 NTU exceeds 5.0
2026-05-04 09:58:35,aquanet/water/ecoli,790.0,ALERT - E.coli 790.0 CFU/100ml exceeds 540.0
2026-05-04 09:58:35,aquanet/water/ph,7.45,OK
2026-05-04 09:58:35,aquanet/water/nitrate,0.41,OK
2026-05-04 09:58:35,aquanet/hydraulic/pressure,3.13,OK
2026-05-04 09:58:35,aquanet/hydraulic/flowrate,94.2,OK
2026-05-04 09:58:35,aquanet/alerts,ALERT E.COLI: 790.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:58:35,aquanet/alerts,ALERT TURBIDITY: 15.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:58:45,aquanet/water/turbidity,7.1,ALERT - Turbidity 7.1 NTU exceeds 5.0
2026-05-04 09:58:45,aquanet/water/ecoli,960.0,ALERT - E.coli 960.0 CFU/100ml exceeds 540.0
2026-05-04 09:58:45,aquanet/water/ph,6.97,OK
2026-05-04 09:58:45,aquanet/water/nitrate,0.35,OK
2026-05-04 09:58:45,aquanet/hydraulic/pressure,5.76,ALERT - Pressure 5.76 bar exceeds 5.0
2026-05-04 09:58:45,aquanet/hydraulic/flowrate,85.6,OK
2026-05-04 09:58:45,aquanet/alerts,ALERT E.COLI: 960.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:58:45,aquanet/alerts,ALERT TURBIDITY: 7.1 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:58:45,aquanet/alerts,ALERT PRESSURE HIGH: 5.76 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 09:58:55,aquanet/water/turbidity,6.9,ALERT - Turbidity 6.9 NTU exceeds 5.0
2026-05-04 09:58:55,aquanet/water/ecoli,3400.0,ALERT - E.coli 3400.0 CFU/100ml exceeds 540.0
2026-05-04 09:58:55,aquanet/water/ph,6.03,ALERT - pH 6.03 below minimum 6.5
2026-05-04 09:58:55,aquanet/water/nitrate,0.44,OK
2026-05-04 09:58:55,aquanet/hydraulic/pressure,3.36,OK
2026-05-04 09:58:55,aquanet/hydraulic/flowrate,89.3,OK
2026-05-04 09:58:55,aquanet/alerts,ALERT E.COLI: 3400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:58:55,aquanet/alerts,ALERT TURBIDITY: 6.9 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:58:55,aquanet/alerts,ALERT pH LOW: 6.03 - CORROSION RISK - below 6.5,ALERT
2026-05-04 09:59:05,aquanet/water/turbidity,12.0,ALERT - Turbidity 12.0 NTU exceeds 5.0
2026-05-04 09:59:05,aquanet/water/ecoli,6400.0,ALERT - E.coli 6400.0 CFU/100ml exceeds 540.0
2026-05-04 09:59:05,aquanet/water/ph,6.39,ALERT - pH 6.39 below minimum 6.5
2026-05-04 09:59:05,aquanet/water/nitrate,0.41,OK
2026-05-04 09:59:05,aquanet/hydraulic/pressure,3.23,OK
2026-05-04 09:59:05,aquanet/hydraulic/flowrate,77.6,OK
2026-05-04 09:59:05,aquanet/alerts,ALERT E.COLI: 6400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:59:05,aquanet/alerts,ALERT TURBIDITY: 12.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:59:05,aquanet/alerts,ALERT pH LOW: 6.39 - CORROSION RISK - below 6.5,ALERT
2026-05-04 09:59:15,aquanet/water/turbidity,16.0,ALERT - Turbidity 16.0 NTU exceeds 5.0
2026-05-04 09:59:15,aquanet/water/ecoli,31000.0,ALERT - E.coli 31000.0 CFU/100ml exceeds 540.0
2026-05-04 09:59:15,aquanet/water/ph,6.97,OK
2026-05-04 09:59:15,aquanet/water/nitrate,0.33,OK
2026-05-04 09:59:15,aquanet/hydraulic/pressure,3.27,OK
2026-05-04 09:59:15,aquanet/hydraulic/flowrate,82.2,OK
2026-05-04 09:59:15,aquanet/alerts,ALERT E.COLI: 31000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:59:15,aquanet/alerts,ALERT TURBIDITY: 16.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:59:25,aquanet/water/turbidity,25.0,ALERT - Turbidity 25.0 NTU exceeds 5.0
2026-05-04 09:59:25,aquanet/water/ecoli,2400.0,ALERT - E.coli 2400.0 CFU/100ml exceeds 540.0
2026-05-04 09:59:25,aquanet/water/ph,7.18,OK
2026-05-04 09:59:25,aquanet/water/nitrate,0.38,OK
2026-05-04 09:59:25,aquanet/hydraulic/pressure,3.52,OK
2026-05-04 09:59:25,aquanet/hydraulic/flowrate,71.8,OK
2026-05-04 09:59:25,aquanet/alerts,ALERT E.COLI: 2400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:59:25,aquanet/alerts,ALERT TURBIDITY: 25.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:59:35,aquanet/water/turbidity,45.0,ALERT - Turbidity 45.0 NTU exceeds 5.0
2026-05-04 09:59:35,aquanet/water/ecoli,900.0,ALERT - E.coli 900.0 CFU/100ml exceeds 540.0
2026-05-04 09:59:35,aquanet/water/ph,7.06,OK
2026-05-04 09:59:35,aquanet/water/nitrate,0.33,OK
2026-05-04 09:59:35,aquanet/hydraulic/pressure,3.55,OK
2026-05-04 09:59:35,aquanet/hydraulic/flowrate,81.2,OK
2026-05-04 09:59:35,aquanet/alerts,ALERT E.COLI: 900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:59:35,aquanet/alerts,ALERT TURBIDITY: 45.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:59:45,aquanet/water/turbidity,10.0,ALERT - Turbidity 10.0 NTU exceeds 5.0
2026-05-04 09:59:45,aquanet/water/ecoli,750.0,ALERT - E.coli 750.0 CFU/100ml exceeds 540.0
2026-05-04 09:59:45,aquanet/water/ph,7.13,OK
2026-05-04 09:59:45,aquanet/water/nitrate,0.28,OK
2026-05-04 09:59:45,aquanet/hydraulic/pressure,3.0,OK
2026-05-04 09:59:45,aquanet/hydraulic/flowrate,92.0,OK
2026-05-04 09:59:45,aquanet/alerts,ALERT E.COLI: 750.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 09:59:45,aquanet/alerts,ALERT TURBIDITY: 10.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 09:59:55,aquanet/water/turbidity,6.6,ALERT - Turbidity 6.6 NTU exceeds 5.0
2026-05-04 09:59:55,aquanet/water/ecoli,540.0,OK
2026-05-04 09:59:55,aquanet/water/ph,7.11,OK
2026-05-04 09:59:55,aquanet/water/nitrate,0.33,OK
2026-05-04 09:59:55,aquanet/hydraulic/pressure,2.82,OK
2026-05-04 09:59:55,aquanet/hydraulic/flowrate,71.5,OK
2026-05-04 09:59:55,aquanet/alerts,ALERT TURBIDITY: 6.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:00:05,aquanet/water/turbidity,9.3,ALERT - Turbidity 9.3 NTU exceeds 5.0
2026-05-04 10:00:06,aquanet/water/ecoli,460.0,OK
2026-05-04 10:00:06,aquanet/water/ph,7.12,OK
2026-05-04 10:00:06,aquanet/water/nitrate,0.27,OK
2026-05-04 10:00:06,aquanet/hydraulic/pressure,3.4,OK
2026-05-04 10:00:06,aquanet/hydraulic/flowrate,93.8,OK
2026-05-04 10:00:06,aquanet/alerts,ALERT TURBIDITY: 9.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:00:16,aquanet/water/turbidity,10.7,ALERT - Turbidity 10.7 NTU exceeds 5.0
2026-05-04 10:00:16,aquanet/water/ecoli,500.0,OK
2026-05-04 10:00:16,aquanet/water/ph,7.2,OK
2026-05-04 10:00:16,aquanet/water/nitrate,0.3,OK
2026-05-04 10:00:16,aquanet/hydraulic/pressure,3.25,OK
2026-05-04 10:00:16,aquanet/hydraulic/flowrate,98.6,OK
2026-05-04 10:00:16,aquanet/alerts,ALERT TURBIDITY: 10.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:00:26,aquanet/water/turbidity,13.7,ALERT - Turbidity 13.7 NTU exceeds 5.0
2026-05-04 10:00:26,aquanet/water/ecoli,1100.0,ALERT - E.coli 1100.0 CFU/100ml exceeds 540.0
2026-05-04 10:00:26,aquanet/water/ph,7.12,OK
2026-05-04 10:00:26,aquanet/water/nitrate,0.4,OK
2026-05-04 10:00:26,aquanet/hydraulic/pressure,2.98,OK
2026-05-04 10:00:26,aquanet/hydraulic/flowrate,80.0,OK
2026-05-04 10:00:26,aquanet/alerts,ALERT E.COLI: 1100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 10:00:26,aquanet/alerts,ALERT TURBIDITY: 13.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:00:36,aquanet/water/turbidity,10.2,ALERT - Turbidity 10.2 NTU exceeds 5.0
2026-05-04 10:00:36,aquanet/water/ecoli,500.0,OK
2026-05-04 10:00:36,aquanet/water/ph,6.96,OK
2026-05-04 10:00:36,aquanet/water/nitrate,0.34,OK
2026-05-04 10:00:36,aquanet/hydraulic/pressure,3.25,OK
2026-05-04 10:00:36,aquanet/hydraulic/flowrate,80.9,OK
2026-05-04 10:00:36,aquanet/alerts,ALERT TURBIDITY: 10.2 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:00:46,aquanet/water/turbidity,10.3,ALERT - Turbidity 10.3 NTU exceeds 5.0
2026-05-04 10:00:46,aquanet/water/ecoli,1000.0,ALERT - E.coli 1000.0 CFU/100ml exceeds 540.0
2026-05-04 10:00:46,aquanet/water/ph,7.18,OK
2026-05-04 10:00:46,aquanet/water/nitrate,0.45,OK
2026-05-04 10:00:46,aquanet/hydraulic/pressure,2.87,OK
2026-05-04 10:00:46,aquanet/hydraulic/flowrate,93.0,OK
2026-05-04 10:00:46,aquanet/alerts,ALERT E.COLI: 1000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 10:00:46,aquanet/alerts,ALERT TURBIDITY: 10.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:00:56,aquanet/water/turbidity,9.1,ALERT - Turbidity 9.1 NTU exceeds 5.0
2026-05-04 10:00:56,aquanet/water/ecoli,6000.0,ALERT - E.coli 6000.0 CFU/100ml exceeds 540.0
2026-05-04 10:00:56,aquanet/water/ph,7.15,OK
2026-05-04 10:00:56,aquanet/water/nitrate,0.43,OK
2026-05-04 10:00:56,aquanet/hydraulic/pressure,3.51,OK
2026-05-04 10:00:56,aquanet/hydraulic/flowrate,88.1,OK
2026-05-04 10:00:56,aquanet/alerts,ALERT E.COLI: 6000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 10:00:56,aquanet/alerts,ALERT TURBIDITY: 9.1 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:01:06,aquanet/water/turbidity,15.6,ALERT - Turbidity 15.6 NTU exceeds 5.0
2026-05-04 10:01:06,aquanet/water/ecoli,2500.0,ALERT - E.coli 2500.0 CFU/100ml exceeds 540.0
2026-05-04 10:01:06,aquanet/water/ph,7.09,OK
2026-05-04 10:01:06,aquanet/water/nitrate,0.54,OK
2026-05-04 10:01:06,aquanet/hydraulic/pressure,5.91,ALERT - Pressure 5.91 bar exceeds 5.0
2026-05-04 10:01:06,aquanet/hydraulic/flowrate,82.8,OK
2026-05-04 10:01:06,aquanet/alerts,ALERT E.COLI: 2500.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 10:01:06,aquanet/alerts,ALERT TURBIDITY: 15.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:01:06,aquanet/alerts,ALERT PRESSURE HIGH: 5.91 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 10:01:16,aquanet/water/turbidity,22.0,ALERT - Turbidity 22.0 NTU exceeds 5.0
2026-05-04 10:01:16,aquanet/water/ecoli,2900.0,ALERT - E.coli 2900.0 CFU/100ml exceeds 540.0
2026-05-04 10:01:16,aquanet/water/ph,7.33,OK
2026-05-04 10:01:16,aquanet/water/nitrate,0.42,OK
2026-05-04 10:01:16,aquanet/hydraulic/pressure,5.27,ALERT - Pressure 5.27 bar exceeds 5.0
2026-05-04 10:01:16,aquanet/hydraulic/flowrate,97.0,OK
2026-05-04 10:01:16,aquanet/alerts,ALERT E.COLI: 2900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 10:01:16,aquanet/alerts,ALERT TURBIDITY: 22.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:01:16,aquanet/alerts,ALERT PRESSURE HIGH: 5.27 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 10:01:26,aquanet/water/turbidity,9.7,ALERT - Turbidity 9.7 NTU exceeds 5.0
2026-05-04 10:01:26,aquanet/water/ecoli,500.0,OK
2026-05-04 10:01:26,aquanet/water/ph,7.33,OK
2026-05-04 10:01:26,aquanet/water/nitrate,0.33,OK
2026-05-04 10:01:26,aquanet/hydraulic/pressure,5.1,ALERT - Pressure 5.1 bar exceeds 5.0
2026-05-04 10:01:26,aquanet/hydraulic/flowrate,70.7,OK
2026-05-04 10:01:26,aquanet/alerts,ALERT TURBIDITY: 9.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 10:01:26,aquanet/alerts,ALERT PRESSURE HIGH: 5.1 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 12:07:40,aquanet/water/turbidity,15.8,ALERT - Turbidity 15.8 NTU exceeds 5.0
2026-05-04 12:07:40,aquanet/water/ecoli,1500.0,ALERT - E.coli 1500.0 CFU/100ml exceeds 540.0
2026-05-04 12:07:40,aquanet/water/ph,7.02,OK
2026-05-04 12:07:40,aquanet/water/nitrate,0.33,OK
2026-05-04 12:07:40,aquanet/hydraulic/pressure,2.9,OK
2026-05-04 12:07:40,aquanet/hydraulic/flowrate,75.2,OK
2026-05-04 12:07:40,aquanet/alerts,ALERT E.COLI: 1500.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:07:40,aquanet/alerts,ALERT TURBIDITY: 15.8 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:07:50,aquanet/water/turbidity,17.9,ALERT - Turbidity 17.9 NTU exceeds 5.0
2026-05-04 12:07:50,aquanet/water/ecoli,26000.0,ALERT - E.coli 26000.0 CFU/100ml exceeds 540.0
2026-05-04 12:07:50,aquanet/water/ph,7.01,OK
2026-05-04 12:07:50,aquanet/water/nitrate,0.27,OK
2026-05-04 12:07:50,aquanet/hydraulic/pressure,3.15,OK
2026-05-04 12:07:50,aquanet/hydraulic/flowrate,86.1,OK
2026-05-04 12:07:50,aquanet/alerts,ALERT E.COLI: 26000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:07:50,aquanet/alerts,ALERT TURBIDITY: 17.9 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:08:00,aquanet/water/turbidity,19.3,ALERT - Turbidity 19.3 NTU exceeds 5.0
2026-05-04 12:08:00,aquanet/water/ecoli,11000.0,ALERT - E.coli 11000.0 CFU/100ml exceeds 540.0
2026-05-04 12:08:00,aquanet/water/ph,6.64,OK
2026-05-04 12:08:00,aquanet/water/nitrate,0.3,OK
2026-05-04 12:08:00,aquanet/hydraulic/pressure,2.98,OK
2026-05-04 12:08:00,aquanet/hydraulic/flowrate,73.4,OK
2026-05-04 12:08:00,aquanet/alerts,ALERT E.COLI: 11000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:08:00,aquanet/alerts,ALERT TURBIDITY: 19.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:08:10,aquanet/water/turbidity,19.5,ALERT - Turbidity 19.5 NTU exceeds 5.0
2026-05-04 12:08:10,aquanet/water/ecoli,2600.0,ALERT - E.coli 2600.0 CFU/100ml exceeds 540.0
2026-05-04 12:08:10,aquanet/water/ph,6.8,OK
2026-05-04 12:08:10,aquanet/water/nitrate,0.4,OK
2026-05-04 12:08:10,aquanet/hydraulic/pressure,3.22,OK
2026-05-04 12:08:10,aquanet/hydraulic/flowrate,73.1,OK
2026-05-04 12:08:10,aquanet/alerts,ALERT E.COLI: 2600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:08:10,aquanet/alerts,ALERT TURBIDITY: 19.5 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:08:20,aquanet/water/turbidity,10.8,ALERT - Turbidity 10.8 NTU exceeds 5.0
2026-05-04 12:08:20,aquanet/water/ecoli,2200.0,ALERT - E.coli 2200.0 CFU/100ml exceeds 540.0
2026-05-04 12:08:20,aquanet/water/ph,6.7,OK
2026-05-04 12:08:20,aquanet/water/nitrate,0.34,OK
2026-05-04 12:08:20,aquanet/hydraulic/pressure,3.55,OK
2026-05-04 12:08:20,aquanet/hydraulic/flowrate,78.2,OK
2026-05-04 12:08:20,aquanet/alerts,ALERT E.COLI: 2200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:08:20,aquanet/alerts,ALERT TURBIDITY: 10.8 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:08:30,aquanet/water/turbidity,36.6,ALERT - Turbidity 36.6 NTU exceeds 5.0
2026-05-04 12:08:30,aquanet/water/ecoli,7600.0,ALERT - E.coli 7600.0 CFU/100ml exceeds 540.0
2026-05-04 12:08:30,aquanet/water/ph,7.0,OK
2026-05-04 12:08:30,aquanet/water/nitrate,0.45,OK
2026-05-04 12:08:30,aquanet/hydraulic/pressure,3.53,OK
2026-05-04 12:08:30,aquanet/hydraulic/flowrate,78.7,OK
2026-05-04 12:08:30,aquanet/alerts,ALERT E.COLI: 7600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:08:30,aquanet/alerts,ALERT TURBIDITY: 36.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:08:40,aquanet/water/turbidity,12.0,ALERT - Turbidity 12.0 NTU exceeds 5.0
2026-05-04 12:08:40,aquanet/water/ecoli,1100.0,ALERT - E.coli 1100.0 CFU/100ml exceeds 540.0
2026-05-04 12:08:40,aquanet/water/ph,6.86,OK
2026-05-04 12:08:40,aquanet/water/nitrate,0.43,OK
2026-05-04 12:08:40,aquanet/hydraulic/pressure,3.52,OK
2026-05-04 12:08:40,aquanet/hydraulic/flowrate,99.1,OK
2026-05-04 12:08:40,aquanet/alerts,ALERT E.COLI: 1100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:08:40,aquanet/alerts,ALERT TURBIDITY: 12.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:08:51,aquanet/water/turbidity,39.0,ALERT - Turbidity 39.0 NTU exceeds 5.0
2026-05-04 12:08:51,aquanet/water/ecoli,1200.0,ALERT - E.coli 1200.0 CFU/100ml exceeds 540.0
2026-05-04 12:08:51,aquanet/water/ph,6.62,OK
2026-05-04 12:08:51,aquanet/water/nitrate,0.54,OK
2026-05-04 12:08:51,aquanet/hydraulic/pressure,3.02,OK
2026-05-04 12:08:51,aquanet/hydraulic/flowrate,90.3,OK
2026-05-04 12:08:51,aquanet/alerts,ALERT E.COLI: 1200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:08:51,aquanet/alerts,ALERT TURBIDITY: 39.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:09:01,aquanet/water/turbidity,30.0,ALERT - Turbidity 30.0 NTU exceeds 5.0
2026-05-04 12:09:01,aquanet/water/ecoli,510.0,OK
2026-05-04 12:09:01,aquanet/water/ph,6.91,OK
2026-05-04 12:09:01,aquanet/water/nitrate,0.42,OK
2026-05-04 12:09:01,aquanet/hydraulic/pressure,3.38,OK
2026-05-04 12:09:01,aquanet/hydraulic/flowrate,81.9,OK
2026-05-04 12:09:01,aquanet/alerts,ALERT TURBIDITY: 30.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:09:11,aquanet/water/turbidity,11.0,ALERT - Turbidity 11.0 NTU exceeds 5.0
2026-05-04 12:09:11,aquanet/water/ecoli,870.0,ALERT - E.coli 870.0 CFU/100ml exceeds 540.0
2026-05-04 12:09:11,aquanet/water/ph,6.86,OK
2026-05-04 12:09:11,aquanet/water/nitrate,0.33,OK
2026-05-04 12:09:11,aquanet/hydraulic/pressure,5.82,ALERT - Pressure 5.82 bar exceeds 5.0
2026-05-04 12:09:11,aquanet/hydraulic/flowrate,82.1,OK
2026-05-04 12:09:11,aquanet/alerts,ALERT E.COLI: 870.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:09:11,aquanet/alerts,ALERT TURBIDITY: 11.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:09:11,aquanet/alerts,ALERT PRESSURE HIGH: 5.82 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 12:09:21,aquanet/water/turbidity,16.0,ALERT - Turbidity 16.0 NTU exceeds 5.0
2026-05-04 12:09:21,aquanet/water/ecoli,1200.0,ALERT - E.coli 1200.0 CFU/100ml exceeds 540.0
2026-05-04 12:09:21,aquanet/water/ph,6.7,OK
2026-05-04 12:09:21,aquanet/water/nitrate,0.3,OK
2026-05-04 12:09:21,aquanet/hydraulic/pressure,5.43,ALERT - Pressure 5.43 bar exceeds 5.0
2026-05-04 12:09:21,aquanet/hydraulic/flowrate,97.0,OK
2026-05-04 12:09:21,aquanet/alerts,ALERT E.COLI: 1200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:09:21,aquanet/alerts,ALERT TURBIDITY: 16.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:09:21,aquanet/alerts,ALERT PRESSURE HIGH: 5.43 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 12:09:31,aquanet/water/turbidity,12.0,ALERT - Turbidity 12.0 NTU exceeds 5.0
2026-05-04 12:09:31,aquanet/water/ecoli,610.0,ALERT - E.coli 610.0 CFU/100ml exceeds 540.0
2026-05-04 12:09:31,aquanet/water/ph,6.8,OK
2026-05-04 12:09:31,aquanet/water/nitrate,0.26,OK
2026-05-04 12:09:31,aquanet/hydraulic/pressure,5.43,ALERT - Pressure 5.43 bar exceeds 5.0
2026-05-04 12:09:31,aquanet/hydraulic/flowrate,81.6,OK
2026-05-04 12:09:31,aquanet/alerts,ALERT E.COLI: 610.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:09:31,aquanet/alerts,ALERT TURBIDITY: 12.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:09:31,aquanet/alerts,ALERT PRESSURE HIGH: 5.43 bar exceeds 5.0 bar - PIPE BURST RISK,ALERT
2026-05-04 12:09:41,aquanet/water/turbidity,18.0,ALERT - Turbidity 18.0 NTU exceeds 5.0
2026-05-04 12:09:41,aquanet/water/ecoli,7300.0,ALERT - E.coli 7300.0 CFU/100ml exceeds 540.0
2026-05-04 12:09:41,aquanet/water/ph,6.8,OK
2026-05-04 12:09:41,aquanet/water/nitrate,0.31,OK
2026-05-04 12:09:41,aquanet/hydraulic/pressure,3.01,OK
2026-05-04 12:09:41,aquanet/hydraulic/flowrate,91.8,OK
2026-05-04 12:09:41,aquanet/alerts,ALERT E.COLI: 7300.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:09:41,aquanet/alerts,ALERT TURBIDITY: 18.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:09:51,aquanet/water/turbidity,14.0,ALERT - Turbidity 14.0 NTU exceeds 5.0
2026-05-04 12:09:51,aquanet/water/ecoli,2000.0,ALERT - E.coli 2000.0 CFU/100ml exceeds 540.0
2026-05-04 12:09:51,aquanet/water/ph,6.73,OK
2026-05-04 12:09:51,aquanet/water/nitrate,0.118,OK
2026-05-04 12:09:51,aquanet/hydraulic/pressure,2.96,OK
2026-05-04 12:09:51,aquanet/hydraulic/flowrate,74.1,OK
2026-05-04 12:09:51,aquanet/alerts,ALERT E.COLI: 2000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:09:51,aquanet/alerts,ALERT TURBIDITY: 14.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:10:01,aquanet/water/turbidity,20.0,ALERT - Turbidity 20.0 NTU exceeds 5.0
2026-05-04 12:10:01,aquanet/water/ecoli,2700.0,ALERT - E.coli 2700.0 CFU/100ml exceeds 540.0
2026-05-04 12:10:01,aquanet/water/ph,6.53,OK
2026-05-04 12:10:01,aquanet/water/nitrate,0.137,OK
2026-05-04 12:10:01,aquanet/hydraulic/pressure,4.84,OK
2026-05-04 12:10:01,aquanet/hydraulic/flowrate,95.2,OK
2026-05-04 12:10:01,aquanet/alerts,ALERT E.COLI: 2700.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-04 12:10:01,aquanet/alerts,ALERT TURBIDITY: 20.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-04 12:10:11,aquanet/water/turbidity,18.0,ALERT - Turbidity 18.0 NTU exceeds 5.0
2026-05-04 12:10:11,aquanet/water/ecoli,3500.0,ALERT - E.coli 3500.0 CFU/100ml exceeds 540.0
